site,edition,classification,t,n,m,grade,location,stage,note
Oropharynx (p16-),AJCC8,any,T2,N2,M0,Any,Any,III,"source_page=62; extract_method=stage_carried; duplicate_source_page=69 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pharynx (Including base of tongue, soft palate, and uvula) -> tool_site=Oropharynx (p16-); AJCC7 uses a broader Pharynx chapter; AJCC8 splits pharyngeal sites/HPV-mediated disease. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Oropharynx (p16-),AJCC8,any,T2,N1,M0,Any,Any,II,"source_page=62; extract_method=stage_carried; duplicate_source_page=69 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pharynx (Including base of tongue, soft palate, and uvula) -> tool_site=Oropharynx (p16-); AJCC7 uses a broader Pharynx chapter; AJCC8 splits pharyngeal sites/HPV-mediated disease. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Oropharynx (p16-),AJCC8,any,T2,N0,M0,Any,Any,II,"source_page=62; extract_method=stage_carried; duplicate_source_page=69 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pharynx (Including base of tongue, soft palate, and uvula) -> tool_site=Oropharynx (p16-); AJCC7 uses a broader Pharynx chapter; AJCC8 splits pharyngeal sites/HPV-mediated disease. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Oropharynx (p16-),AJCC8,any,T1,N1,M0,Any,Any,II,"source_page=62; extract_method=stage_first; duplicate_source_page=69 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pharynx (Including base of tongue, soft palate, and uvula) -> tool_site=Oropharynx (p16-); AJCC7 uses a broader Pharynx chapter; AJCC8 splits pharyngeal sites/HPV-mediated disease. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Oropharynx (p16-),AJCC8,any,T1,N0,M0,Any,Any,I,"source_page=62; extract_method=stage_first; duplicate_source_page=69 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pharynx (Including base of tongue, soft palate, and uvula) -> tool_site=Oropharynx (p16-); AJCC7 uses a broader Pharynx chapter; AJCC8 splits pharyngeal sites/HPV-mediated disease. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Oropharynx (p16-),AJCC8,any,Tis,N0,M0,Any,Any,0,"source_page=62; extract_method=stage_first; duplicate_source_page=69 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pharynx (Including base of tongue, soft palate, and uvula) -> tool_site=Oropharynx (p16-); AJCC7 uses a broader Pharynx chapter; AJCC8 splits pharyngeal sites/HPV-mediated disease. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Oropharynx (p16-),AJCC8,yp,T4b,Any,M0,Any,Any,IVB,"source_page=58; extract_method=stage_first; extra_factors/raw_extra=ICD-O-3 HISTOLOGY; duplicate_source_page=62; duplicate_source_page=69 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pharynx (Including base of tongue, soft palate, and uvula) -> tool_site=Oropharynx (p16-); AJCC7 uses a broader Pharynx chapter; AJCC8 splits pharyngeal sites/HPV-mediated disease. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Oropharynx (p16-),AJCC8,yp,T4a,N2,M0,Any,Any,IVA,"source_page=58; extract_method=stage_carried; extra_factors/raw_extra=C13.9 | Hypopharynx, NOS; duplicate_source_page=62; duplicate_source_page=69 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pharynx (Including base of tongue, soft palate, and uvula) -> tool_site=Oropharynx (p16-); AJCC7 uses a broader Pharynx chapter; AJCC8 splits pharyngeal sites/HPV-mediated disease. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Oropharynx (p16-),AJCC8,yp,T3,N2,M0,Any,Any,IVA,"source_page=58; extract_method=stage_carried; extra_factors/raw_extra=of hypopharynx; duplicate_source_page=62; duplicate_source_page=69 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pharynx (Including base of tongue, soft palate, and uvula) -> tool_site=Oropharynx (p16-); AJCC7 uses a broader Pharynx chapter; AJCC8 splits pharyngeal sites/HPV-mediated disease. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Oropharynx (p16-),AJCC8,yp,T2,N2,M0,Any,Any,IVA,"source_page=58; extract_method=stage_carried; extra_factors/raw_extra=C13.8 | Overlapping lesion; duplicate_source_page=62; duplicate_source_page=69 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pharynx (Including base of tongue, soft palate, and uvula) -> tool_site=Oropharynx (p16-); AJCC7 uses a broader Pharynx chapter; AJCC8 splits pharyngeal sites/HPV-mediated disease. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Oropharynx (p16-),AJCC8,yp,T1,N2,M0,Any,Any,IVA,"source_page=58; extract_method=stage_carried; extra_factors/raw_extra=hypopharynx; duplicate_source_page=62; duplicate_source_page=69 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pharynx (Including base of tongue, soft palate, and uvula) -> tool_site=Oropharynx (p16-); AJCC7 uses a broader Pharynx chapter; AJCC8 splits pharyngeal sites/HPV-mediated disease. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Oropharynx (p16-),AJCC8,yp,T4a,N1,M0,Any,Any,IVA,"source_page=58; extract_method=stage_carried; extra_factors/raw_extra=C13.2 | Posterior wall of; duplicate_source_page=62; duplicate_source_page=69 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pharynx (Including base of tongue, soft palate, and uvula) -> tool_site=Oropharynx (p16-); AJCC7 uses a broader Pharynx chapter; AJCC8 splits pharyngeal sites/HPV-mediated disease. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Oropharynx (p16-),AJCC8,yp,T4a,N0,M0,Any,Any,IVA,"source_page=58; extract_method=stage_first; extra_factors/raw_extra=glottic fold; duplicate_source_page=62; duplicate_source_page=69 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pharynx (Including base of tongue, soft palate, and uvula) -> tool_site=Oropharynx (p16-); AJCC7 uses a broader Pharynx chapter; AJCC8 splits pharyngeal sites/HPV-mediated disease. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Oropharynx (p16-),AJCC8,yp,T2,N1,M0,Any,Any,III,"source_page=58; extract_method=stage_carried; extra_factors/raw_extra=C13.1 | Hypopharyngeal; duplicate_source_page=62; duplicate_source_page=69 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pharynx (Including base of tongue, soft palate, and uvula) -> tool_site=Oropharynx (p16-); AJCC7 uses a broader Pharynx chapter; AJCC8 splits pharyngeal sites/HPV-mediated disease. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Oropharynx (p16-),AJCC8,any,T1,N2,M0,Any,Any,III,"source_page=62; extract_method=stage_first; duplicate_source_page=69 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pharynx (Including base of tongue, soft palate, and uvula) -> tool_site=Oropharynx (p16-); AJCC7 uses a broader Pharynx chapter; AJCC8 splits pharyngeal sites/HPV-mediated disease. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Nasopharynx,AJCC8,any,Tis,N0,M0,Any,Any,0,"source_page=62; extract_method=stage_first; duplicate_source_page=69 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pharynx (Including base of tongue, soft palate, and uvula) -> tool_site=Nasopharynx; AJCC7 uses a broader Pharynx chapter; AJCC8 splits pharyngeal sites/HPV-mediated disease. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Merkel Cell Carcinoma,AJCC8,any,Any,N1|N1b|N2,M0,Any,Any,IIIB,source_page=331; extract_method=stage_first; extra_factors/raw_extra=ICD-O-3 HISTOLOGY | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Merkel Cell Carcinoma -> tool_site=Merkel Cell Carcinoma | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Nasopharynx,AJCC8,yp,T4a,N2,M0,Any,Any,IVA,"source_page=58; extract_method=stage_carried; extra_factors/raw_extra=C13.9 | Hypopharynx, NOS; duplicate_source_page=62; duplicate_source_page=69 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pharynx (Including base of tongue, soft palate, and uvula) -> tool_site=Nasopharynx; AJCC7 uses a broader Pharynx chapter; AJCC8 splits pharyngeal sites/HPV-mediated disease. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Merkel Cell Carcinoma,AJCC8,yp,T2|T3,N0,M0,Any,Any,IIB,source_page=335; extract_method=stage_first; extra_factors/raw_extra=the AEIOU features. J Am Acad Dermatol. 2008;58(3): | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Merkel Cell Carcinoma -> tool_site=Merkel Cell Carcinoma | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Merkel Cell Carcinoma,AJCC8,yp,T2|T3,N0,M0,Any,Any,IIA,"source_page=335; extract_method=stage_first; extra_factors/raw_extra=4. Heath ML, Jaimes N, Lemos B, et al. Clinical characteris- | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Merkel Cell Carcinoma -> tool_site=Merkel Cell Carcinoma | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Merkel Cell Carcinoma,AJCC8,yp,T1,N0,M0,Any,Any,IB,source_page=335; extract_method=stage_first; extra_factors/raw_extra=carcinoma in the United States. J Am Acad Dermatol. | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Merkel Cell Carcinoma -> tool_site=Merkel Cell Carcinoma | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Merkel Cell Carcinoma,AJCC8,yp,T1,N0,M0,Any,Any,IA,"source_page=335; extract_method=stage_first; extra_factors/raw_extra=3. Agelli M, Clegg LX. Epidemiology of primary Merkel cell | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Merkel Cell Carcinoma -> tool_site=Merkel Cell Carcinoma | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Merkel Cell Carcinoma,AJCC8,yp,Tis,N0,M0,Any,Any,0,source_page=335; extract_method=stage_first; extra_factors/raw_extra=of a polyomavirus in human merkel cell carcinoma. Science. | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Merkel Cell Carcinoma -> tool_site=Merkel Cell Carcinoma | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Merkel Cell Carcinoma,AJCC8,any,Any,Any,M1,Any,Any,IV,source_page=331; extract_method=stage_first; extra_factors/raw_extra=CODE RANGES; duplicate_source_page=337; duplicate_source_page=337 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Merkel Cell Carcinoma -> tool_site=Merkel Cell Carcinoma | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Merkel Cell Carcinoma,AJCC8,any,Any,N1a,M0,Any,Any,IIIA,"source_page=331; extract_method=stage_first; extra_factors/raw_extra=C63.2 Scrotum, NOS | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Merkel Cell Carcinoma -> tool_site=Merkel Cell Carcinoma | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Merkel Cell Carcinoma,AJCC8,any,T4,N0,M0,Any,Any,IIC,"source_page=331; extract_method=stage_first; extra_factors/raw_extra=C60.9 Penis, NOS; duplicate_source_page=337; duplicate_source_page=337 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Merkel Cell Carcinoma -> tool_site=Merkel Cell Carcinoma | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Merkel Cell Carcinoma,AJCC8,any,T2|T3,N0,M0,Any,Any,IIB,source_page=331; extract_method=stage_first; extra_factors/raw_extra=C60.8 Overlapping lesion; duplicate_source_page=337 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Merkel Cell Carcinoma -> tool_site=Merkel Cell Carcinoma | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Merkel Cell Carcinoma,AJCC8,any,T2|T3,N0,M0,Any,Any,IIA,source_page=331; extract_method=stage_first; extra_factors/raw_extra=C60.2 Body of penis | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Merkel Cell Carcinoma -> tool_site=Merkel Cell Carcinoma | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Merkel Cell Carcinoma,AJCC8,any,T1,N0,M0,Any,Any,IB,source_page=331; extract_method=stage_first; extra_factors/raw_extra=C60.0 Prepuce; duplicate_source_page=337 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Merkel Cell Carcinoma -> tool_site=Merkel Cell Carcinoma | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Merkel Cell Carcinoma,AJCC8,any,T1,N0,M0,Any,Any,IA,"source_page=331; extract_method=stage_first; extra_factors/raw_extra=C51.9 Vulva, NOS; duplicate_source_page=337 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Merkel Cell Carcinoma -> tool_site=Merkel Cell Carcinoma | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
