site,edition,classification,category_type,category,short_definition,detail_note,verification_status,source_pdf_page,source_section,definition_origin
Anus,AJCC8,any,N,N1,Metastasis in perirectal lymph node(s) (Figure 15.8),AJCC8 explicit definition was not present/extracted from the uploaded AJCC8 update/correction PDF; AJCC7 wording carried forward for display only and cancer committee review.,fallback_from_AJCC7_for_AJCC8_review_required,183,Regional Lymph Nodes (N),fallback_AJCC7_to_AJCC8_v1_5_review
Anus,AJCC8,any,N,N2,"Metastasis in unilateral internal iliac and/or ingui- nal lymph node(s) (Figure 15.9A, B)",AJCC8 explicit definition was not present/extracted from the uploaded AJCC8 update/correction PDF; AJCC7 wording carried forward for display only and cancer committee review.,fallback_from_AJCC7_for_AJCC8_review_required,183,Regional Lymph Nodes (N),fallback_AJCC7_to_AJCC8_v1_5_review
Anus,AJCC8,any,N,N3,Metastasis in perirectal and inguinal lymph nodes and/or bilateral internal iliac and/or inguinal lymph nodes (Figure 15.10A-C),AJCC8 explicit definition was not present/extracted from the uploaded AJCC8 update/correction PDF; AJCC7 wording carried forward for display only and cancer committee review.,fallback_from_AJCC7_for_AJCC8_review_required,183,Regional Lymph Nodes (N),fallback_AJCC7_to_AJCC8_v1_5_review
Anus,AJCC8,any,N,NX,Regional lymph nodes cannot be assessed,AJCC8 explicit definition was not present/extracted from the uploaded AJCC8 update/correction PDF; AJCC7 wording carried forward for display only and cancer committee review.,fallback_from_AJCC7_for_AJCC8_review_required,183,Regional Lymph Nodes (N),fallback_AJCC7_to_AJCC8_v1_5_review
Anus,AJCC8,any,M,M0,No distant metastasis,AJCC8 explicit definition was not present/extracted from the uploaded AJCC8 update/correction PDF; AJCC7 wording carried forward for display only and cancer committee review.,fallback_from_AJCC7_for_AJCC8_review_required,183,Distant Metastasis (M),fallback_AJCC7_to_AJCC8_v1_5_review
Anus,AJCC8,any,M,M1,Stage unknown Stage unknown PROGNOSTIC FACTORS (SITE-SPECIFIC FACTORS) REQUIRED FOR STAGING: None CLINICALLY SIGNIFICANT: HPV Status _________,AJCC8 explicit definition was not present/extracted from the uploaded AJCC8 update/correction PDF; AJCC7 wording carried forward for display only and cancer committee review.,fallback_from_AJCC7_for_AJCC8_review_required,187,DISTANT METASTASIS (M),fallback_AJCC7_to_AJCC8_v1_5_review
Appendix,AJCC7,any,T,T0,No evidence of primary tumor,,auto_extracted_v1_5_review,152,Primary Tumor (T),manual_extraction_v1_5
Appendix,AJCC7,any,T,T1,Tumor 2 cm or less in greatest dimension,,auto_extracted_v1_5_review,152,Primary Tumor (T),manual_extraction_v1_5
Appendix,AJCC7,any,T,T1a,Tumor 1 cm or less in greatest dimension,,auto_extracted_v1_5_review,152,Primary Tumor (T),manual_extraction_v1_5
Appendix,AJCC7,any,T,T1b,Tumor more than 1 cm but not more than 2 cm,,auto_extracted_v1_5_review,152,Primary Tumor (T),manual_extraction_v1_5
Appendix,AJCC7,any,T,T2,Tumor more than 2 cm but not more than 4 cm or with extension to the cecum,,auto_extracted_v1_5_review,152,Primary Tumor (T),manual_extraction_v1_5
Appendix,AJCC7,any,T,T3,Tumor invades through muscularis propria into subserosa or into mesoappendix,,auto_extracted_v1_5_review,152,Primary Tumor (T),manual_extraction_v1_5
Appendix,AJCC7,any,T,T4,"Tumor directly invades other adjacent organs or structures, e.g., abdominal wall and skeletal muscle* Note : Tumor that is adherent to other organs or structures, grossly, is classifi ed cT4. However, if no tumor is present in the adhesion, microscopically, the classifi cation should be classifi ed pT1-3 depending on the anatomical depth of wall invasion. *Penetration of the mesoappendix does not seem to be as important a prognostic factor as the size of the primary tumor and is not separately categorized.",,auto_extracted_v1_5_review,152,Primary Tumor (T),manual_extraction_v1_5
Appendix,AJCC7,any,T,T4a,"Tumor penetrates visceral peritoneum, including mucinous peritoneal tumor within the right lower quadrant",,auto_extracted_v1_5_review,152,Primary Tumor (T),manual_extraction_v1_5
Appendix,AJCC7,any,T,T4b,"Tumor directly invades other organs or structures * Tis includes cancer cells confi ned within the glandular base- ment membrane (intraepithelial) or lamina propria (intra- mucosal) with no extension through muscularis mucosae into submucosa. ** Direct invasion in T4 includes invasion of other segments of the colorectum by way of the serosa, e.g., invasion of ileum. *** Tumor that is adherent to other organs or structures, grossly, is classifi ed cT4b. However, if no tumor is present in the adhesion, microscopically, the classifi cation should be pT1-3 depending on the anatomical depth of wall invasion.",,auto_extracted_v1_5_review,152,Primary Tumor (T),manual_extraction_v1_5
Appendix,AJCC7,any,T,TX,Primary tumor cannot be assessed,,auto_extracted_v1_5_review,152,Primary Tumor (T),manual_extraction_v1_5
Appendix,AJCC7,any,T,Tis,Carcinoma in situ: intraepithelial or invasion of lamina propria*,,auto_extracted_v1_5_review,152,Primary Tumor (T),manual_extraction_v1_5
Appendix,AJCC7,any,N,N0,No regional lymph node metastasis,,auto_extracted_v1_5_review,152,Regional Lymph Nodes (N),manual_extraction_v1_5
Appendix,AJCC7,any,N,N1,Carcinoid No regional lymph node metastasis Regional lymph node metastasis,,auto_extracted_v1_5_review,156,REGIONAL LYMPH NODES (N),manual_extraction_v1_5
Appendix,AJCC7,any,N,N2,"Metastasis in four or more regional lymph nodes Note : A satellite peritumoral nodule or tumor deposit (TD) in the periappendiceal adipose tissue of a primary carcinoma without histologic evidence of residual lymph node in the nodule may represent discontinuous spread (T3), venous inva- sion with extravascular spread (T3, V1/2), or a totally replaced lymph node (N1/2). Replaced nodes should be counted as positive nodes while discontinuous spread or venous invasion should be counted in the site-specifi c factor TD.",,auto_extracted_v1_5_review,152,Regional Lymph Nodes (N),manual_extraction_v1_5
Appendix,AJCC7,any,N,NX,Regional lymph nodes cannot be assessed,,auto_extracted_v1_5_review,152,Regional Lymph Nodes (N),manual_extraction_v1_5
Appendix,AJCC7,any,M,M0,No distant metastasis,,auto_extracted_v1_5_review,152,Distant Metastasis (M),manual_extraction_v1_5
Appendix,AJCC7,any,M,M1,Stage unknown Stage unknown A PPENDIX S TAGING F ORM HOSPITAL NAME/ADDRESS PATIENT NAME/ INFORMATION (continued from previous page) /381449t Appendix PROGNOSTIC FACTORS (SITE-SPECIFIC FACTORS) Carcinoma REQUIRED FOR STAGING: Grade CLINICALLY SIGNIFICANT: Preoperative/Pretreatment carcinoembryonic antigen (CEA) Preoperative/Pretreatment CA 19-9 Tumor Deposits (TD) Microsatellite instability (MSI) 18q Loss of Heterozygosity (LOH) Carcinoid REQUIRED FOR STAGING: None CLINICALLY SIGNIFICANT: Serum Chromaganin A,,auto_extracted_v1_5_review,156,DISTANT METASTASIS (M),manual_extraction_v1_5
Appendix,AJCC7,any,M,M1a,"Intraperitoneal metastasis beyond the right lower quadrant, including pseudomyxoma peritonei",,auto_extracted_v1_5_review,152,Distant Metastasis (M),manual_extraction_v1_5
Appendix,AJCC7,any,M,M1b,"Nonperitoneal metastasis pTNM Pathologic Classifi cation. The pT, pN, and pM cat- egories correspond to the T, N, and M categories. pN0. Histological examination of a regional lymphadenec- tomy specimen will ordinarily include 12 or more lymph nodes. If the lymph nodes are negative, but the number ordi- narily examined is not met, classify as pN0. Carcinoid",,auto_extracted_v1_5_review,152,Distant Metastasis (M),manual_extraction_v1_5
Appendix - Carcinoma,AJCC8,any,T,T0,No evidence of primary tumor,Extracted from uploaded AJCC8 update/correction PDF using printed-page chapter mapping.,auto_extracted_v1_5_review,65,T Category,manual_extraction_v1_5
Appendix - Carcinoma,AJCC8,any,T,T1,"and T2 are not applicable to LAMN. Acellular mucin or mucinous epithelium that extends into the subserosa or serosa should be classified as T3 or T4a, respectively.",Extracted from uploaded AJCC8 update/correction PDF using printed-page chapter mapping.,auto_extracted_v1_5_review,65,T Category,manual_extraction_v1_5
Appendix - Carcinoma,AJCC8,any,T,T2,Tumor invades the muscularis propria,Extracted from uploaded AJCC8 update/correction PDF using printed-page chapter mapping.,auto_extracted_v1_5_review,65,T Category,manual_extraction_v1_5
Appendix - Carcinoma,AJCC8,any,T,T3,Tumor invades through the muscularis propria into the subserosa or the mesoappendix,Extracted from uploaded AJCC8 update/correction PDF using printed-page chapter mapping.,auto_extracted_v1_5_review,65,T Category,manual_extraction_v1_5
Appendix - Carcinoma,AJCC8,any,T,T4,"Tumor invades the visceral peritoneum, including the acellular mucin or mucinous epithelium involving the serosa of the appendix or mesoappendix, and/or directly invades adjacent organs or structures",Extracted from uploaded AJCC8 update/correction PDF using printed-page chapter mapping.,auto_extracted_v1_5_review,65,T Category,manual_extraction_v1_5
Appendix - Carcinoma,AJCC8,any,T,T4a,"Tumor invades through the visceral peritoneum, including the acellular mucin or mucinous epithelium involving the serosa of the appendix or serosa of the mesoappendix",Extracted from uploaded AJCC8 update/correction PDF using printed-page chapter mapping.,auto_extracted_v1_5_review,65,T Category,manual_extraction_v1_5
Appendix - Carcinoma,AJCC8,any,T,T4b,Tumor directly invades or adheres to adjacent organs or structures,Extracted from uploaded AJCC8 update/correction PDF using printed-page chapter mapping.,auto_extracted_v1_5_review,65,T Category,manual_extraction_v1_5
Appendix - Carcinoma,AJCC8,any,T,TX,Primary tumor cannot be assessed,Extracted from uploaded AJCC8 update/correction PDF using printed-page chapter mapping.,auto_extracted_v1_5_review,65,T Category,manual_extraction_v1_5
Appendix - Carcinoma,AJCC8,any,T,Tis,Carcinoma in situ (intramucosal carcinoma; invasion of the lamina propria or extension into but not through the muscularis mucosae),Extracted from uploaded AJCC8 update/correction PDF using printed-page chapter mapping.,auto_extracted_v1_5_review,65,T Category,manual_extraction_v1_5
Appendix - Carcinoma,AJCC8,any,T,Tis(LAMN),Low-grade appendiceal mucinous neoplasm confined by the muscularis propria. Acellular mucin or mucinous epithelium may invade into the muscularis propria.,Extracted from uploaded AJCC8 update/correction PDF using printed-page chapter mapping.,auto_extracted_v1_5_review,65,T Category,manual_extraction_v1_5
Appendix - Carcinoma,AJCC8,any,N,N0,No regional lymph node metastasis,Extracted from uploaded AJCC8 update/correction PDF using printed-page chapter mapping.,auto_extracted_v1_5_review,65,N Category,manual_extraction_v1_5
Appendix - Carcinoma,AJCC8,any,N,N1,"One to three regional lymph nodes are positive (tumor in lymph node measuring ≥0.2 mm) or any number of tumor deposits is present, and all identifiable lymph nodes are negative",Extracted from uploaded AJCC8 update/correction PDF using printed-page chapter mapping.,auto_extracted_v1_5_review,65,N Category,manual_extraction_v1_5
Appendix - Carcinoma,AJCC8,any,N,N1a,One regional lymph node is positive,Extracted from uploaded AJCC8 update/correction PDF using printed-page chapter mapping.,auto_extracted_v1_5_review,65,N Category,manual_extraction_v1_5
Appendix - Carcinoma,AJCC8,any,N,N1b,Two or three regional lymph nodes are positive,Extracted from uploaded AJCC8 update/correction PDF using printed-page chapter mapping.,auto_extracted_v1_5_review,65,N Category,manual_extraction_v1_5
Appendix - Carcinoma,AJCC8,any,N,N1c,"No regional lymph nodes are positive, but there are tumor deposits in the subserosa or mesentery",Extracted from uploaded AJCC8 update/correction PDF using printed-page chapter mapping.,auto_extracted_v1_5_review,65,N Category,manual_extraction_v1_5
Appendix - Carcinoma,AJCC8,any,N,N2,Four or more regional lymph nodes are positive,Extracted from uploaded AJCC8 update/correction PDF using printed-page chapter mapping.,auto_extracted_v1_5_review,65,N Category,manual_extraction_v1_5
Appendix - Carcinoma,AJCC8,any,N,NX,Regional lymph nodes cannot be assessed,Extracted from uploaded AJCC8 update/correction PDF using printed-page chapter mapping.,auto_extracted_v1_5_review,65,N Category,manual_extraction_v1_5
Appendix - Carcinoma,AJCC8,any,M,M0,No distant metastasis,Extracted from uploaded AJCC8 update/correction PDF using printed-page chapter mapping.,auto_extracted_v1_5_review,65,M Category,manual_extraction_v1_5
Appendix - Carcinoma,AJCC8,any,M,M1,Distant metastasis,Extracted from uploaded AJCC8 update/correction PDF using printed-page chapter mapping.,auto_extracted_v1_5_review,65,M Category,manual_extraction_v1_5
Appendix - Carcinoma,AJCC8,any,M,M1a,"Intraperitoneal acellular mucin, without identifiable tumor cells in the disseminated peritoneal mucinous deposits",Extracted from uploaded AJCC8 update/correction PDF using printed-page chapter mapping.,auto_extracted_v1_5_review,65,M Category,manual_extraction_v1_5
Appendix - Carcinoma,AJCC8,any,M,M1b,"Intraperitoneal metastasis only, including peritoneal mucinous deposits containing tumor cells",Extracted from uploaded AJCC8 update/correction PDF using printed-page chapter mapping.,auto_extracted_v1_5_review,65,M Category,manual_extraction_v1_5
Appendix - Carcinoma,AJCC8,any,M,M1c,"Metastasis to sites other than peritoneum Note: For specimens containing acellular mucin without identifiable tumor cells, efforts should be made to obtain additional tissue for thor- ough histologic examination to evaluate for cellularity",Extracted from uploaded AJCC8 update/correction PDF using printed-page chapter mapping.,auto_extracted_v1_5_review,65,M Category,manual_extraction_v1_5
Appendix - carcinoma,AJCC7,any,T,T0,No evidence of primary tumor（無原發腫瘤證據）,,checked_v0_7,,,existing_v1_3
Appendix - carcinoma,AJCC7,any,T,T1,Tumor invades submucosa（侵犯黏膜下層）,,checked_v0_7,,,existing_v1_3
Appendix - carcinoma,AJCC7,any,T,T1a,Tumor 1 cm or less in greatest dimension,,auto_extracted_v1_5_review,152,Primary Tumor (T),manual_extraction_v1_5
Appendix - carcinoma,AJCC7,any,T,T1b,Tumor more than 1 cm but not more than 2 cm,,auto_extracted_v1_5_review,152,Primary Tumor (T),manual_extraction_v1_5
Appendix - carcinoma,AJCC7,any,T,T2,Tumor invades muscularis propria（侵犯固有肌層）,,checked_v0_7,,,existing_v1_3
Appendix - carcinoma,AJCC7,any,T,T3,Tumor invades through muscularis propria into subserosa or mesoappendix（穿越肌層至漿膜下或闌尾繫膜）,,checked_v0_7,,,existing_v1_3
Appendix - carcinoma,AJCC7,any,T,T4,Tumor invades visceral peritoneum or directly invades/adheres to adjacent organs/structures（侵犯臟層腹膜或直接侵犯/沾黏鄰近器官/構造）,,checked_v0_7,,,existing_v1_3
Appendix - carcinoma,AJCC7,any,T,T4a,"Tumor invades through visceral peritoneum, including acellular mucin/mucinous epithelium on serosa or mesoappendix（侵犯穿透臟層腹膜，含無細胞黏液/黏液性上皮於漿膜或闌尾繫膜）",,checked_v0_7,,,existing_v1_3
Appendix - carcinoma,AJCC7,any,T,T4b,Tumor directly invades or adheres to adjacent organs or structures（直接侵犯或沾黏鄰近器官/構造）,,checked_v0_7,,,existing_v1_3
Appendix - carcinoma,AJCC7,any,T,TX,Primary tumor cannot be assessed（原發腫瘤無法評估）,,checked_v0_7,,,existing_v1_3
Appendix - carcinoma,AJCC7,any,T,Tis,Carcinoma in situ（原位癌）,,checked_v0_7,,,existing_v1_3
Appendix - carcinoma,AJCC7,any,T,Tis(LAMN),Low-grade appendiceal mucinous neoplasm confined by muscularis propria（低度惡性黏液性腫瘤，限於肌層內；依 AJCC8 表）,,checked_v0_7,,,existing_v1_3
Appendix - carcinoma,AJCC7,any,N,N0,No regional lymph node metastasis（無區域淋巴結轉移）,,checked_v0_7,,,existing_v1_3
Appendix - carcinoma,AJCC7,any,N,N1,Metastasis in 1–3 regional lymph nodes（1–3 顆區域淋巴結轉移）,,checked_v0_7,,,existing_v1_3
Appendix - carcinoma,AJCC7,any,N,N2,Metastasis in 4 or more regional lymph nodes（≥4 顆區域淋巴結轉移）,,checked_v0_7,,,existing_v1_3
Appendix - carcinoma,AJCC7,any,N,NX,Regional lymph nodes cannot be assessed（區域淋巴結無法評估）,,checked_v0_7,,,existing_v1_3
Appendix - carcinoma,AJCC7,any,M,M0,No distant metastasis（無遠端轉移）,,checked_v0_7,,,existing_v1_3
Appendix - carcinoma,AJCC7,any,M,M1,Distant metastasis（有遠端轉移）,,checked_v0_7,,,existing_v1_3
Appendix - carcinoma,AJCC7,any,M,M1a,"Intraperitoneal metastasis beyond the right lower quadrant, including pseudomyxoma peritonei（右下腹以外腹腔內轉移，含腹膜偽黏液瘤）",,checked_v0_7,,,existing_v1_3
Appendix - carcinoma,AJCC7,any,M,M1b,Non-peritoneal metastasis（非腹膜遠端轉移）,,checked_v0_7,,,existing_v1_3
Appendix - carcinoma,AJCC8,any,T,T0,No evidence of primary tumor（無原發腫瘤證據）,,checked_v0_7,,,existing_v1_3
Appendix - carcinoma,AJCC8,any,T,T1,Tumor invades submucosa（侵犯黏膜下層）,,checked_v0_7,,,existing_v1_3
Appendix - carcinoma,AJCC8,any,T,T2,Tumor invades muscularis propria（侵犯固有肌層）,,checked_v0_7,,,existing_v1_3
Appendix - carcinoma,AJCC8,any,T,T3,Tumor invades through muscularis propria into subserosa or mesoappendix（穿越肌層至漿膜下或闌尾繫膜）,,checked_v0_7,,,existing_v1_3
